City,dien_tich_m2,free_do_vs_ca_nhan,phong_tam,tien_ich_phong,ket_sat,toilet,working_table,khu_vuc_tiep_khach,TV,tu_lanh,dien_thoai,may_say_toc,lot_san,am_dun_nuoc,dich_vu_truyen_hinh,tu_quan_ao,view,cach_am,minibar,free_wifi,ghe_sofa,may_fax,bep_an,may_giat,ban_an,ui_quan_ao,giuong,balcony,executive_lounge,may_pha_tra_cf,may_say_quan_ao,connecting_room,chau_rua_vs_bidet,co_thang_may,ho_tro_xe_lan,may_vi_tinh,dieu_hoa,tien_ich_cho_tre_em,ho_boi,tien_ich_giai_tri,outdoor_area,phong_xong_hoi,be_suc,san_trong,price
Da Lat,30,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1527778
Da Lat,34,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2361111
Da Lat,20,1,2,1,1,1,0,0,1,0,1,1,3,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,495900
Da Lat,20,1,2,1,1,1,0,0,1,0,1,1,3,1,1,1,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,548100
Da Lat,24,1,2,1,1,1,0,0,1,0,1,1,3,1,1,1,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,574200
Da Lat,25,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,809100
Da Lat,25,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,913500
Da Lat,50,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,1,1,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1827000
Da Lat,24,1,2,1,1,1,0,0,1,0,1,1,3,1,1,1,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,806490
Da Lat,40,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,1486508
Da Lat,40,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,2675714
Da Lat,50,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,1489750
Da Lat,50,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,2681551
Da Lat,50,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,1818113
Da Lat,50,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,3272603
Da Lat,22,1,2,1,1,1,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,1818113
Da Lat,80,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,3,1,0,0,0,0,0,0,3272603
Da Lat,22,1,2,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,2154409
Da Lat,22,1,2,1,1,1,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,3877934
Da Lat,60,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,3877934
Da Lat,65,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,3624791
Da Lat,65,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,3624792
Da Lat,33,1,2,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,3632699
Da Lat,33,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,6538857
Da Lat,33,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,3632699
Da Lat,33,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,2154409
Da Lat,33,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,3877934
Da Lat,33,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,2647172
Da Lat,33,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,4764909
Da Lat,33,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,3128477
Da Lat,33,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,5631256
Da Lat,30,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,0,0,1,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,280000
Da Lat,20,1,2,1,0,1,1,0,1,0,0,1,3,0,1,1,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,279000
Da Lat,16,1,2,1,0,1,1,0,1,0,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,315000
Da Lat,28,1,2,1,0,1,1,0,1,1,0,1,3,0,1,1,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,360000
Da Lat,50,0,2,1,0,1,0,0,1,1,0,1,3,0,1,1,3,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,522000
Da Lat,20,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,648000
Da Lat,18,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90000
Da Lat,20,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,103500
Da Lat,21,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103500
Da Lat,22,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,950000
Da Lat,25,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1050000
Da Lat,25,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1150000
Da Lat,32,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,4,1,1,1,1,0,0,0,1,0,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1350000
Da Lat,30,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,4,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1350000
Da Lat,40,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,0,0,0,1,0,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1950000
Da Lat,130,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,0,1,0,1,0,2,1,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,4000000
Da Lat,32,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428840
Da Lat,60,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1693440
Da Lat,30,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428840
Da Lat,40,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1534680
Da Lat,34,1,2,1,0,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500000
Da Lat,44,1,2,1,0,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,480000
Da Lat,44,1,2,1,0,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,850000
Da Lat,50,1,2,1,0,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1100000
Da Lat,60,1,2,1,0,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1400000
Da Lat,15,1,2,1,0,1,1,1,0,1,0,1,0,1,0,1,3,0,0,1,0,0,1,1,1,0,2,0,0,1,0,0,1,0,0,0,3,0,2,1,0,0,0,0,477900
Da Lat,25,1,2,1,0,1,1,1,0,1,0,1,0,1,0,1,3,0,0,1,0,0,1,1,1,0,2,0,0,1,0,0,1,0,1,0,3,0,2,1,0,0,0,0,796500
Da Lat,25,1,2,1,0,1,1,1,0,1,0,1,0,1,0,1,2,0,0,1,0,0,1,1,1,0,2,1,0,1,0,0,1,0,0,0,3,0,2,1,0,0,0,0,955800
Da Lat,30,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,3,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,3,0,2,1,0,0,0,0,796500
Da Lat,30,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,3,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,3,0,2,1,0,0,0,0,955800
Da Lat,30,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,3,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,3,0,2,1,0,0,0,0,1146960
Da Lat,25,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,521446
Da Lat,25,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,676026
Da Lat,30,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,755820
Da Lat,30,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,1,816750
Da Lat,32,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1027728
Da Lat,35,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,3,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1590000
Da Lat,52,1,2,1,1,0,1,1,1,1,0,1,0,1,0,1,3,0,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1590000
Da Lat,26,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,3,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1290000
Da Lat,26,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,765490
Da Lat,28,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,903679
Da Lat,28,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1034647
Da Lat,24,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,390000
Da Lat,18,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440640
Da Lat,20,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483480
Da Lat,18,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489600
Da Lat,20,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550800
Da Lat,25,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612000
Da Lat,40,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673200
Da Lat,50,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734400
Da Lat,40,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,734400
Da Lat,40,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820080
Da Lat,50,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893520
Da Lat,40,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850680
Da Lat,40,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,856800
Da Lat,40,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942480
Da Lat,50,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015920
Da Lat,40,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1113840
Da Lat,16,0,2,1,0,1,1,0,1,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,449000
Da Lat,20,1,2,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,336000
Da Lat,22,1,2,1,1,1,1,0,1,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,432000
Da Lat,25,1,2,1,1,1,1,0,1,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,476000
Da Lat,30,1,2,1,1,1,1,0,1,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,668000
Da Lat,35,1,2,1,1,1,1,0,1,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,768000
Da Lat,22,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,141200
Da Lat,20,1,2,1,0,1,1,0,1,1,1,1,3,1,1,1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,377000
Da Lat,30,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,499000
Da Lat,20,1,2,1,0,1,1,0,1,1,0,1,2,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,318750
Da Lat,18,1,2,1,0,1,1,0,1,1,0,1,2,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,337500
Da Lat,25,1,2,1,0,1,1,1,1,1,0,1,2,0,0,1,2,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,375000
Da Lat,25,1,2,1,0,1,1,1,1,1,0,1,2,0,0,1,2,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,424200
Da Lat,25,1,2,1,0,1,1,1,1,1,0,1,2,0,0,1,2,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,577500
Da Lat,25,1,2,1,0,1,1,1,1,1,0,1,2,0,0,1,2,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,742500
Da Lat,25,1,2,1,1,1,1,0,1,1,1,1,3,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,769500
Da Lat,30,1,2,1,1,0,1,0,1,1,1,1,3,1,1,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,855000
Da Lat,30,1,2,1,1,1,1,0,1,1,1,1,3,1,1,1,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,945000
Da Lat,35,1,2,1,1,1,1,0,1,1,1,1,3,1,1,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1044000
Da Lat,60,1,2,1,1,1,1,0,1,1,1,1,3,1,1,1,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1800000
Da Lat,40,1,2,1,1,1,1,0,1,1,1,1,3,1,1,1,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1980000
Da Lat,60,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2250000
Da Lat,50,1,2,1,1,1,1,0,1,1,1,1,3,1,1,1,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2430000
Da Lat,65,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,2700000
Da Lat,22,1,2,1,0,1,0,0,0,0,0,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,455000
Da Lat,25,1,2,1,0,1,0,0,0,0,0,1,3,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,885000
Da Lat,28,1,2,1,0,1,0,0,0,0,0,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1000000
Da Lat,18,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,555000
Da Lat,35,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,4,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,735000
Da Lat,50,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,4,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1250000
Da Lat,35,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,4,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,855000
Da Lat,20,1,2,1,0,1,1,1,0,1,0,1,2,1,0,1,2,1,0,1,1,0,1,1,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,382500
Da Lat,30,1,2,1,0,1,0,1,0,0,0,1,2,1,0,1,2,1,0,1,1,0,0,1,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,550800
Da Lat,20,1,2,1,0,1,1,0,1,0,1,1,0,1,1,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,526500
Da Lat,20,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,3,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,1,537293
Da Lat,35,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,3,1,0,0,1,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,3,0,2,0,0,1,0,1,1235907
Da Lat,37,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,3,1,0,0,1,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,3,0,2,0,0,1,0,1,1235907
Da Lat,40,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,2,1,0,0,1,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,3,0,2,0,0,1,0,0,2438424
Da Lat,35,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,4,1,0,0,1,0,1,0,1,1,2,1,0,1,0,0,1,0,0,0,2,1,2,0,0,0,0,0,650000
Da Lat,55,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,4,1,0,0,1,0,1,0,1,1,2,1,0,1,0,0,1,0,1,0,2,1,2,0,0,0,0,0,750000
Da Lat,50,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,4,1,0,0,1,0,1,0,1,1,2,1,0,1,0,0,1,0,1,0,2,1,2,0,0,0,0,0,1000000
Da Lat,60,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,4,1,0,0,1,0,1,0,1,1,2,1,0,1,0,0,1,0,1,0,2,1,2,0,0,0,0,0,1200000
Da Lat,75,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,4,1,0,0,1,0,1,0,1,1,2,1,0,1,0,0,1,0,1,0,2,1,2,0,0,0,0,0,1500000
Da Lat,70,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,4,1,0,0,1,0,1,0,1,1,2,1,0,1,0,0,1,0,1,0,2,1,2,0,0,0,0,0,1350000
Da Lat,25,1,2,0,0,1,1,0,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,652500
Da Lat,26,1,2,0,0,1,1,0,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,810000
Da Lat,40,1,2,1,0,1,1,1,1,1,0,1,2,1,0,1,4,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,765000
Da Lat,40,1,2,1,0,1,1,1,1,1,0,1,2,1,0,1,4,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,865000
Da Lat,40,1,2,1,0,1,1,1,1,1,0,1,2,1,0,1,2,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1150000
Da Lat,40,1,2,1,0,1,1,1,1,1,0,1,2,1,0,1,2,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1150000
Da Lat,90,1,2,1,0,1,1,1,1,1,0,1,2,1,0,1,3,1,0,1,1,0,1,1,1,1,2,1,0,0,0,1,1,0,0,0,3,0,2,0,0,0,0,0,1350000
